domain,query_type,query_size
o51y4s3.lgi2b.org,A,224
qkbks4.n197kjzrno.net,MX,198
pug.info,A,37
.net,AAAA,83
92cs1.thp0npax.7jf7o.biz,NS,232
26ys5.trhqu12l.io,NS,236
.xyz,NS,67
6nf786db.com,CNAME,184
.biz,TXT,212
aokdh2o5m.clb.co,NS,95
7rzky3u.jo4n0g.n7gnw5ed.io,A,110
dv03b114.govhk0n.h038rbik.co,TXT,54
zgnn.info,MX,192
.org,CNAME,167
au3vl00oh.co,CNAME,239
u2g9j.cgcfrpb87f.net,CNAME,152
9hdm.fydzwo1.xpqt.biz,A,127
gnb.ocbf7fu.xyz,MX,180
pmm2xm8b.io,AAAA,123
cmknv5g9x5.org,MX,134
.net,TXT,215
7ya0lxbz78.io,A,155
.com,AAAA,32
seuo3jn5.com,AAAA,136
9d4l.xyz,A,199
.co,NS,247
cax5ja.i8q2kg.2on8xzfpw.io,CNAME,70
v4zaw9l.qe3ts4ttsc.org,AAAA,130
i3cp.68m.1fwqy5zyg.net,TXT,208
.biz,NS,239
rcfgt7s.wny2qpl9.org,TXT,228
.com,MX,86
4kep09.net,A,207
.co,MX,244
xzux.by4cexc6a.243e.xyz,NS,90
ctjzfcryqc.2zee2q64k.co,MX,79
b5hk7.1l0.ao2ks.com,MX,229
.biz,A,139
dk6afzu.rtrh.co,NS,171
v88o.zh4wizqy.biz,TXT,231
.net,A,193
pebxi61.qrp.z28.info,NS,168
27uh1ly3a3.7j9vby4223.tw4.xyz,NS,133
lj9wq.com,CNAME,127
wpjo0ii.o1pszh47f.i85tz14oou.org,MX,222
bof774m2u.biz,TXT,66
fsj9hnb.mu3mgyj19n.biz,A,155
8w95zpabec.txlz8mvamv.c2ku0v.xyz,TXT,197
pcoczv007.zczn.u60amc.biz,MX,145
srimi8z6.ims.biz,NS,122
.org,CNAME,100
r2qyygxad.m0mcj1l3k.0gro765cv.info,MX,177
df5bi.net,A,74
ipzqtipb2.01x.91t.org,NS,117
o305h1sqe.txfj6.lhuie5.net,MX,118
.net,AAAA,205
kab.xyz,NS,211
.net,TXT,167
5g5.sakr1w71.co,MX,105
xwbu.mk2sq1wx.co,AAAA,76
.io,NS,112
oro98.net,CNAME,122
lnj57q.8x01b4n.com,AAAA,61
4mjtb7.com,MX,45
v8duk.e8z.k5fhi6.xyz,AAAA,147
ho00fgdw.org,AAAA,194
k8v7y.cjyd6kmzev.1zm3zwj36.xyz,NS,120
.com,NS,231
.xyz,AAAA,73
.org,MX,95
sqycii9.o1kzi7.net,NS,213
mim3h40h4.net,MX,148
gg20.net,TXT,189
fksq7y.com,CNAME,171
n2a.t8lgh.com,MX,238
pdtggvlgb.ntugzf.org,NS,247
.xyz,NS,73
.net,NS,248
mxkbr.info,CNAME,245
.biz,NS,147
458wmf9.lmzm.qr8cw4.io,AAAA,42
6qgecd1b95.co,TXT,73
.org,TXT,62
l84bh5.43zh.a0ia0.co,AAAA,174
.biz,NS,225
67hll.yiejd.ex024.net,MX,83
ckhuckje3a.fxy.m6yprfup.biz,AAAA,74
y8ha40.com,A,165
.info,AAAA,125
.co,CNAME,82
ffax4.co,A,32
.xyz,A,214
8j4zebkn.bdomh3v4.onky9yxfy3.info,CNAME,51
j20.qlcw9.cfq.xyz,A,94
zut7z97gcc.figosnandd.vjin6tf.com,AAAA,208
r0ge1c23.com,NS,245
65bxyxgz.j6he8c.com,A,227
.net,NS,243
x2ehr21a99.ejget.io,AAAA,145
83o.gc5sgjsj8.4b1c1a004t.com,TXT,32
1wg37nnu.2qj.58w6.io,A,236
.xyz,A,96
aqy2hqz.jdge61.org,AAAA,102
.xyz,A,213
a0i2v.7sn4h4.oauju.xyz,MX,62
rxmn9.com,TXT,245
wuumw.j8bwljq.co,AAAA,206
.net,NS,63
6xii0rgx05.info,TXT,206
zlv23o1vq.tq1d.fcekz071ej.info,MX,205
.co,TXT,244
grvlrdgmkd.c3rk2rug.org,A,247
fn3rd2o26.xyz,CNAME,149
3ntoqq326.o7apbako.biz,MX,66
v1x.4uhsv67dv.lgmf.info,TXT,235
3kj7vjzsef.net,MX,216
27p96.9ao402.com,A,44
1scslsdt.com,A,131
.biz,A,65
9zc1t.co,CNAME,217
a0fm.jzx.41eih.com,CNAME,189
.xyz,CNAME,223
g3q3av7r.5br2ot.co,A,194
65awepa0.xn79qwo.jbtf1.org,MX,155
fxucjx.8lzhzyy.59tszueo.com,NS,69
uw7zu6.ivxj4au.biz,A,186
enf0l8nvso.n3h9qjzut.c0bi7.net,MX,241
9b9ohph4.0ypfqe.xyz,CNAME,142
.com,AAAA,101
a1v3.4aj2.mb3w9p.org,TXT,218
i5qshjs.pv2jn.bv6nm.io,TXT,70
.xyz,AAAA,142
e3tr.2eqn957.3wfhkp7.co,NS,233
780oaq.xyz,CNAME,103
eaic6.9l1d1c5e8.co,CNAME,81
8hqaxfugf7.igsexa4k.uxe3cg28g.io,NS,59
r154dgtyu.info,CNAME,233
ytq2.hldzx.dxb0kb9f67.xyz,TXT,221
.org,AAAA,186
fhvqw2mg.io,NS,108
ulcm.co,TXT,228
bft13.co,MX,88
xfw34ie4.8hcfw.kw3ofskdzr.io,TXT,66
x5j.3smr.biz,AAAA,224
nc4.net,TXT,131
vs9hs50.v9prla.com,AAAA,72
.io,NS,101
.com,MX,135
tj3.x5hoz8lgv.vkza4ljf.io,AAAA,106
tch51.usk2djo.biz,A,210
.info,AAAA,218
.com,A,161
.org,CNAME,115
fho9m03m.biz,MX,83
za56i.biz,A,73
av1.net,MX,203
iz2i2t.info,NS,232
.org,AAAA,146
qe1mx.org,MX,244
.org,MX,110
.xyz,AAAA,110
cej8.io,MX,135
.org,NS,43
b75dp3.xyz,NS,112
jr4o.biz,A,62
53iack0.mruwzf03ys.io,TXT,146
.info,CNAME,31
c3kwilipi.co,AAAA,74
.xyz,MX,217
6g2p.xyz,CNAME,160
g2n6xv.io,TXT,127
sqodj7.fze4z9hm.ipw18m5q.com,A,138
2m7ldx.info,CNAME,211
u6g.wfdh0ahb8.0850g.org,MX,50
0rjp40h.51zkpzo5z.0fd.co,NS,152
.biz,AAAA,241
.com,A,239
53reub802.q498ts.y9mfp.info,CNAME,56
k2b8s6h54i.3nlchuo.lcl802r.io,MX,233
xgj7ztmftq.7l4h3.pdbe.io,AAAA,181
xv218f5.org,NS,113
09qq.biz,NS,231
.net,MX,155
be38vx.yky2f.kt7e3qxhu.io,MX,159
n70fkwln6.wm7w.b0dmqd0gi4.xyz,TXT,200
.org,AAAA,239
n1ivcwtl9r.wu27qm034h.info,MX,202
ys6twdiz.w79.biz,CNAME,200
95yj2a.net,MX,239
6sg7i5yf8.yoo.2azece0j.org,NS,92
lkl7.87g32189.co,CNAME,243
sa4848.7ufjflh.53wo0kw5l.xyz,CNAME,49
0fp0pae.org,A,196
x9c.gwr8wxcna9.com,NS,176
zzug5i.uxb8.17phf7k1f.net,MX,62
f1qvjwrq6i.info,A,175
.net,A,158
ztekn6.vqeo7se.6s8jnjvclm.org,MX,203
.biz,A,198
1x1x8.co,TXT,164
ob9.io,TXT,33
0t2lwab7li.net,MX,190
1244.a8g96ua.com,AAAA,119
2radj.ea1p5d.d00fr9hl19.com,NS,182
7dmx.xyz,MX,208
4uu.ypmfz33.0lak7u.net,A,49
9cx.m5govu.org,MX,217
zg2bqftiu.com,TXT,138
zs8hebldd6.bukf84.io,CNAME,154
xcf.6v59tym.lpz6nnmkl8.info,A,160
uyb457v215.iufu3.org,TXT,216
pt58bptbs.51m.32oqi4m.net,CNAME,244
8fhm.gldlwfv.tjbmxj3nt.xyz,CNAME,202
9o175ca9.info,CNAME,131
tu0in0r2ii.kqa7a.rb015w7ecd.biz,NS,223
sfj0wsy.1b1ivzfu9b.org,CNAME,61
.io,A,93
aq5j8p4.gjvdi3m.y18.co,MX,204
.co,A,246
.biz,MX,204
4125rjjdu.1ez4.ed0hc9ygr.net,AAAA,45
18zb8s.io,A,136
4wqo.5muh.45rvyav.info,CNAME,37
.net,AAAA,174
.xyz,TXT,65
4bh.co,TXT,186
eplsf.d7hgnfsp.org,MX,118
pdxf.co,AAAA,57
wynzyc.diy8z94i.io,MX,75
dip31a.com,AAAA,139
tay7ltfd.by5vdjfw.zmxm.io,AAAA,219
a9puc.co,CNAME,157
ool7ng.90g27.info,TXT,127
.xyz,TXT,109
t3ujx7t20.info,MX,154
3qzp.info,AAAA,113
p6vhv.2i9.l3dy67.com,TXT,227
6gez4pgevl.if9v8.ofoj1b.biz,AAAA,236
.xyz,CNAME,46
hsuh.net,CNAME,47
.com,AAAA,200
.co,NS,161
.info,CNAME,54
syxf9y5h0s.xbb63rbwmb.c5yo7s6bzs.com,TXT,67
5sb03.ikdu9g.org,AAAA,60
qubb.p7i2so7.8s3yt8hm.info,CNAME,133
lt7oznj.0dcunp.net,TXT,195
oqmx8fd.yn4anv.com,MX,143
jyukw0.tt4a.io,NS,74
.io,TXT,229
xxawh4drn.io,NS,181
.net,A,197
.com,A,103
yv8pv1l7v.fncmuo6h.3gizb.biz,A,144
n5t27kf8.psap6.biz,MX,174
p833.rj1m98eff.io,CNAME,109
b7pt9h094.xn4zf1bxhy.io,MX,88
ux1cpjk.io,CNAME,220
.net,AAAA,133
k3u8z.com,TXT,81
vcsmez.51m6l1enr.59rbpdg.io,NS,103
.co,A,188
2eoeixnp.wfbh2mm.co,TXT,166
jiybv0tp.z6se.org,MX,192
1dprxhjvt.biz,NS,156
vk86.vti329ayid.net,CNAME,221
8xrtjf.92d9hz5t.xyz,CNAME,124
t5e6jitzm.org,TXT,55
akosv7.t1jwwx8.org,TXT,98
k7uti0a.2kwqp8qdty.ymt5lqgm.net,A,62
mrj6.1ur7ej8e.biz,NS,104
untjeh1.xfj42gi5.cvig.net,AAAA,197
emh5.mq91mmii.ylhdmfi.info,NS,172
.io,A,172
wxe8yn9.info,A,43
pljc.net,TXT,227
b1ai.whl.kwt06ortr.xyz,CNAME,107
l3uux.3gt.xyz,CNAME,95
1td0kr5lv.uqbn1bx.net,MX,157
tty5nuvabo.djhblis8.0irzu.info,CNAME,96
.xyz,TXT,168
jgt2.y6mowq1.org,CNAME,131
z15i.tzxl35i.com,AAAA,88
lpg.ggff0y.3qlga290z.net,MX,246
.com,TXT,144
uoqk0t.wqp.org,CNAME,96
a9g2qh8.br38et793.v10x.org,AAAA,154
svph.jrh.biz,NS,172
ljw4yld5.io,A,79
4ew.ocolkdb.org,NS,201
esg.wbjzv0n9.7vvb04fw4.com,CNAME,180
3b20.w1oji.zb7mx0.info,TXT,34
sspnv.info,CNAME,221
paezhpc.biz,TXT,207
cga271w.36ptbqg2zu.xgd9k5gf.com,AAAA,103
.org,CNAME,98
n6kvppv.lr6sfkq.xyz,A,109
ov9.org,NS,100
d3zck.y6p3gcm.439n8c.info,TXT,224
zs3q6escn9.rhh.com,CNAME,239
dmknjy3.rnb9bryab.j76w9.net,TXT,144
.biz,CNAME,222
.net,TXT,219
51o49t8gu.1hr.gmw82s89sb.io,TXT,111
t83v.4eks5.594.biz,A,249
ufict.com,MX,39
e32.c34.org,MX,195
j9z7pt.xh1uhe.eac.xyz,A,207
cstdyfxd9.sjpr.xac07ex.org,A,134
pykqqbc6kq.co,MX,236
10fmx72de9.d5wc.z2fo7v5g2.io,MX,65
gb3j2bvw7.oimdr4l.s9tf.biz,A,219
pm9.ehddic6sb.m20h.io,NS,233
.io,CNAME,80
vec4pfq2q4.iotmit3ok.com,NS,202
ra3n9tp9.co,NS,233
.info,NS,154
bd4.i2w2mp60.com,CNAME,190
clg2s58a.zua1a0f.biz,TXT,96
hcvlc6zk.i94rvptt.pji4z.io,AAAA,235
ylj2box.0fh04gg.com,CNAME,232
klvpg0wp.jaw22g.com,MX,227
849ok.2pc7.7jl.io,CNAME,216
gpe.net,NS,84
6ke7.471zet.co,MX,189
.net,A,57
.net,TXT,170
.com,A,35
rdgab8g.io,NS,241
.co,AAAA,127
vr0eaw.me5rc88.9u1.io,AAAA,240
35e.spb0imdp.4mtbu1k4.biz,AAAA,122
rw0vo020o3.823q1a9kl.co,NS,90
rqq4u.org,CNAME,104
bxh93eixl.biz,AAAA,95
615.info,CNAME,148
6dvk.vqc.ta3ki.org,MX,86
33muiep.wvm.xyz,AAAA,65
zwld0a.net,NS,217
k1wt73ba5c.48t.co,TXT,235
9zvr.etkf0cx.org,MX,191
jgk0xcgjjt.tho2.io,CNAME,32
.biz,AAAA,234
.co,TXT,238
nix.biz,A,84
.org,CNAME,247
wku.r4qkgg3cc.scxk8.xyz,A,39
6r6luxih.pimf9r1.com,CNAME,238
rri8qbcy.3nh.8naydm.co,TXT,95
4xhdxm2.20m6n.io,AAAA,95
aiwzc.com,TXT,122
.net,MX,115
.io,CNAME,70
jdyrhlrbl.io,A,139
.info,AAAA,73
kue8079.vy9o.net,CNAME,35
ccruzr9a.60lw29td.xyz,CNAME,65
.com,MX,89
1xgyg8znhb.xyz,AAAA,69
ousel.u7j.pxi18kh8.io,CNAME,232
oj4eq.udybqf.biz,NS,237
.biz,A,98
hc2.com,MX,211
79vi0g.info,TXT,105
r3c9hx.lcwyr30x1f.org,NS,101
p1rj7ezd.ufi9r8uzi.hx1b.com,A,91
ejtip.gllgwadwvc.q26gxtba.net,A,57
fqdt.biz,MX,178
.net,NS,148
5wwqok.dtf4p.org,MX,249
.info,AAAA,184
n3omybew.agw3.info,NS,144
.co,NS,204
j0z.org,A,47
rlidk.org,MX,132
vjte.qr5g5phu.4djxv4v.com,A,144
kdv3.5pii4l222z.gtlads0p9.xyz,AAAA,187
xgzlcr8zb.biz,A,187
qekkhu84ud.xyz,TXT,160
m2rhg.org,AAAA,226
3h5e6.9o1dcf9u.wh1yzs.com,TXT,188
.co,CNAME,217
to2v6m.521.info,A,58
sgyqxhblt.7dutebk31k.biz,MX,40
qo0c4q6u.x1j9.biz,NS,81
ehjlb5ah.biz,AAAA,76
.xyz,CNAME,55
3ztngyjbo2.z7m2tih6y.xyz,AAAA,221
6hu258feqv.7512f9.huw8nmfq.co,AAAA,244
qavj2efjrp.0818wup.jbl5s3wr.io,NS,103
2rdha0m80.kh6h3t9dyq.ysboe.biz,NS,246
xkzss4.7p0ok37b.co,MX,135
sub.pirq.q8sgr0z.io,MX,30
qm3j.net,AAAA,246
1zbopb0xa.xcb.24s831bb3l.net,CNAME,245
6uysnx8j.nlk.biz,AAAA,101
i01vils.5qchm8lw.6ysz8.info,MX,196
w3pcnr3umw.sixyt6dq7.em2hijwj9p.io,MX,146
.org,NS,156
3jlegmt.xyz,A,60
obdhvhze.jefb.etuc.co,TXT,236
5kr.info,A,96
.co,MX,189
n7ds.xyz,AAAA,188
ygry5p1ed.tped5z45v5.9rfhtv.com,MX,70
i6fda.eplhakj3fe.agdpywuq.com,AAAA,123
3tdbb.odacf0d.e85ptfwxf.net,TXT,105
.org,CNAME,52
.co,MX,241
y6tsvt0g0.net,A,191
.biz,TXT,32
desxnmbua7.6d3mxhkl.org,TXT,52
1403go.xyz,A,220
jyose.l34dpxhos.com,A,192
tnv6.org,MX,80
.com,MX,154
xmon7sb5.io,MX,156
rrvld.b0yxb03ni.biz,AAAA,125
.biz,TXT,93
.com,A,121
yba9qcr1qm.org,TXT,95
2y1k.5tnl2m8ax3.baflnauin.biz,MX,142
.xyz,A,153
500.2dy5.0klfg61n7p.info,MX,239
4qs.com,TXT,39
eii4jb3d.6g2ex9ae.ompud0fk.net,NS,141
.xyz,CNAME,223
cz11b.44i91.p9kz3mysn.net,NS,238
56nieyzt.jp9.ufkun.com,CNAME,198
mo9zb82.jk2s.org,TXT,63
4vbqyz6.ufwtcfk.biz,CNAME,40
.xyz,NS,82
d5kir.aqbyjou.0kiw33k16h.xyz,TXT,50
.co,TXT,159
klzm3eo.tjro.com,AAAA,224
pyndwseo.zdexy.xyz,MX,78
.xyz,NS,220
.info,CNAME,140
2sj3kqs.org,TXT,241
fywitxzlc3.com,NS,111
b2b43hqqz.guyozd46.net,NS,158
v91cqf.com,AAAA,65
a53n5h.rbz02.info,CNAME,209
.info,TXT,30
.io,CNAME,76
9ayw6bbgmm.io,AAAA,139
r8iwpj.we1cpi93.net,AAAA,82
cpo6.h28297b.mwx1ka41o.info,AAAA,103
3ng6hdmk9.tzouof9mv.xyz,MX,59
.co,A,168
fuyot.co,CNAME,99
7by9cb2r.29g5kbrwu.net,AAAA,75
ff6c765f.io,A,99
wk162et8g.co,CNAME,170
17i992ph.z9t50ke.zh2pweh.biz,TXT,40
cuewv8hd0.jgnb764tu.d2xbpa.org,TXT,60
8f3fjk5zww.yn6.601fqyrv.net,NS,245
.io,MX,130
bh995.qhl90zmam1.whkd3eh8.info,CNAME,107
.xyz,CNAME,216
qlwubl88ra.djemmdh.info,MX,237
.net,NS,136
oeds9z2.biz,NS,235
zvir.io,AAAA,189
6yt0otqli.chi6br.bi9jww.info,CNAME,174
tvcn.uirmn0.io,MX,37
pe3ggz3kiv.com,A,83
smjwk.1s99byk.net,MX,206
p9z.net,AAAA,133
kyw8.92bai.2w368l.biz,NS,240
sxorih.yi2.qf3ba.info,TXT,77
oa5o.alp29sc.oty0eirs.info,MX,169
y4ou4mmt.io,CNAME,123
6101.com,A,155
2pup.net,TXT,92
nawypkfu2l.ip9n.8oq.info,MX,75
.io,MX,165
.com,NS,44
5sn.q8joa8zaik.co,TXT,212
yz677267b.5yn8.koh51bus.net,MX,117
foetg.9vkne4fh5c.info,AAAA,148
oli.m1z7c.com,MX,218
.org,A,182
reht.io,AAAA,123
zt3r.iftpb7i.co,TXT,249
.xyz,CNAME,111
.co,TXT,34
0ueiem.k34v8k1.io,AAAA,59
u3ujn2.xt4p93o6iv.org,A,134
aznhcab27.2evm.10nlro8vz7.info,AAAA,138
r58xmnctaa.co,CNAME,95
.io,NS,81
rq6gxve.rv8y2ddd.co,TXT,156
m2gyhtu0.info,CNAME,118
covlf1d.com,A,86
.com,TXT,79
.xyz,AAAA,220
f3n.6uj.2hnz.net,AAAA,211
ydk3.fn6gn6.vqzegr.xyz,TXT,86
gx4whkp.2lxoc2.co,NS,78
763ys6y871.nbfr1atm5v.kobxhwr8e.xyz,NS,102
.info,NS,236
lv3s6m9i5.com,CNAME,235
rpcd2xa8w8.com,CNAME,115
isk.co,NS,107
.biz,CNAME,97
28yhdinjk.info,TXT,123
el66z.dfi9z35c.7ogoe0zai.io,NS,167
t15pfyw.o8mky9.m3fz94modd.net,AAAA,88
6km9js3awh.net,NS,183
4shx.rvf2ye4f.net,TXT,200
m4k.b0ya8dp88p.1xu5uwg6i3.biz,TXT,241
k7eegeztwz.biz,MX,147
g3p7kub948.hfgb.info,TXT,193
v478b.ehunavdl.9nodrgqg.io,MX,127
z4rcbxhm.jqct7rb9n9.net,MX,133
qe4m1z8s.org,NS,166
vv6bscj.co,AAAA,169
3253ko414.com,NS,206
xb0.com,TXT,231
.info,CNAME,99
a5degd2gbm.iud.co,CNAME,196
moagbqbx8.net,MX,75
s8mmonyc2.6yv.biz,A,216
3254jom8a.xyz,CNAME,145
9gof4p7ny.q9fkohwx5m.net,A,152
s3u5wmy.ihxqmdqlg.pygj1u8v.net,NS,233
qeex1.sa2.napkpc.biz,CNAME,119
.co,NS,182
5pd6.69g.j0njyvy.org,A,176
6q9g.6sku9g2q.io,AAAA,181
2pn.biz,TXT,126
f4krusdh.com,NS,125
.io,TXT,221
414tugv.ad0o27.xyz,A,126
ny8s061ouh.com,NS,108
huel.8kebqvr.net,MX,30
8xrzz7p.i7haojr.io,CNAME,222
4i2bjpd.org,CNAME,49
f0qs8qv.yjptqql0.co,MX,226
zrkw6kml4.n7vv6.net,NS,121
.co,NS,91
9g6ynbynt.cwa6a983.uprz.co,TXT,111
qvgtd.r2aax7555.ijll3xsgi.com,NS,118
2vazvbs8a.xlik.jafmnhym.xyz,NS,238
.xyz,NS,201
.info,MX,167
.biz,AAAA,242
ibs1rw0kvy.47fshtfq.phq5o5viy.net,TXT,168
pi3uod.19g.h50.info,CNAME,143
.com,CNAME,83
byqg.tvfw0ukq.um6pfftp7.io,AAAA,36
.biz,CNAME,61
.com,AAAA,81
.co,A,32
3xdb0fe.io,CNAME,157
.info,AAAA,102
qcr.org,NS,89
.co,CNAME,32
a29kt71p.7jg0ngro.biz,MX,128
49hnxqpj.info,TXT,122
mti.cnzh9dn.w0ikha27.io,CNAME,73
2kh2.com,A,172
hxx.wui5ihm0.0tmc3.io,TXT,78
kmb71iq6us.a4nobxr19.y7r8e1.co,A,176
.xyz,NS,120
.org,TXT,157
n0q6ut46.hywr.0jwdm.com,NS,187
.info,NS,151
yob4sjuf0i.zp9r568.co,A,65
.com,NS,187
hp8irxz1x.org,TXT,201
beulz5r1.tmds30.biz,A,148
cmjkytd1.8q89dg11nk.biz,A,209
0pcktc383c.s4b.2h00xoyk.net,TXT,158
.com,CNAME,86
g1wz63pu.q0ze1u.4lyw3oiwr.biz,NS,94
.com,AAAA,86
9y1ll36.psz1s.co,AAAA,176
p390jhim13.3ktat.vo9l.xyz,A,165
7zsej4.841tz.0lx5uoqt66.xyz,AAAA,130
r8sr4n.biz,MX,176
.biz,CNAME,80
g3c.o95r.co,MX,170
ujxcw7.biz,CNAME,164
pmqmf9r7.dvz.auythsnv.info,NS,203
.co,CNAME,75
lbc7j2o.co,AAAA,216
j2yv6jdfa.rromdb8ni.0ltgx0e2.net,NS,48
d38b.4nie.u81u.net,TXT,219
b5yy.com,MX,244
x014vs898.org,NS,132
qcn1.1af8s2u65.biz,MX,163
cjfdyir.c8u.xyz,AAAA,63
5ka2.5bibsfsh.net,CNAME,118
m7ofbh5jti.mvh3b.3k3dyvjm7w.io,AAAA,199
xxwur.0cgu.net,NS,223
3rm5c.com,A,201
fdonvb.biz,NS,227
80ri.7t6xv.biz,A,221
2powukifc.p9b6wzad.fitq8g7.info,A,186
.com,NS,119
9imcg41ave.j8o3ca.io,TXT,159
jbfng8hpl.to27k.kkv2eeod.com,A,208
.net,TXT,34
.com,NS,163
tpqxxu8zw.pv0gn.7r3zg4z.net,A,166
i2o.nhnp9h.io,TXT,150
jt6sk4ame.wfn94i.dlsd6t.biz,AAAA,223
kvbvfj.76al67bymf.org,A,141
1zmcg.biz,A,58
.org,A,229
drq7ugjjp.biz,CNAME,85
bhig9h3.98ondz64v.97815.com,AAAA,105
re43uvz5h.ahb6zm.07as14l.io,A,235
.info,A,139
jro7ib.9ti78goe4.20n8hrzp.com,CNAME,80
0dc.ctdu.xyz,MX,89
.biz,A,106
2svaa.io,CNAME,55
ppi.shx.net,AAAA,238
8y7l.3j4ag5.7wllw69.net,TXT,147
.xyz,MX,206
.org,AAAA,157
krx22hs.zqhknip.cjyljk.com,AAAA,193
vatv2.ywgo45.e83lxlpwg7.xyz,TXT,239
.biz,AAAA,139
7i58d1jcv.gm35.jgb.info,TXT,149
jtd58.biz,MX,79
j5yxt.f3hovytcl.3dc1r.biz,A,218
klx29.net,MX,177
7iylnyuut6.iu25lnfkm7.wh69kb9r3.info,A,92
1nl7ri.org,CNAME,100
pixp6yke.net,A,162
deilg5f32.org,AAAA,42
.net,AAAA,42
4w6yn.com,NS,213
v8jruo.dwn9tz3l.kbe0hi.io,NS,105
2javk.0j5ibxq.xhe39j926i.co,TXT,153
9o7j1d.xyz,CNAME,144
9074d1xf.tysu.p7gnbxfw.net,CNAME,73
.io,MX,110
pbrd4xbvf.ox7af3h.net,CNAME,237
oga.io,A,180
inwkcvd8.xyz,TXT,111
.com,AAAA,190
ydezo.info,CNAME,67
i4ov.18nyix3t.co,TXT,216
pao9woj.ht9.org,NS,245
cphl7rkll.com,MX,36
8jx2xcl.bor3d.zr6txf.info,TXT,55
nfe8x.xyz,NS,126
89l.17egnsb9xn.biz,CNAME,158
ny0nl72.j44fs09ls3.xyz,AAAA,243
tyoo7lo8.39h83vqa8.io,CNAME,242
ymdek.0ed74.hl90g.biz,AAAA,176
srgwh2ibs.qycyjvir1a.3vl.biz,A,216
0l1zntncs8.k4dmo72s.org,NS,116
.biz,CNAME,133
bqq8.info,AAAA,247
ufu.3e6hz8.hee8hw.net,MX,232
664s905lsm.fu9vf.q4hm0mst8.org,TXT,194
coq.biz,MX,96
.xyz,A,153
.biz,MX,224
okec2y5.8o407nte.nqv3bd4.com,AAAA,70
nrrqzoo0s7.ex2mkkgmme.zjtj2m.info,MX,118
pie0yz.ff3vn.3wwom4oz.xyz,TXT,171
.info,MX,45
xj3jd.rahud.biz,NS,110
48n.knwfqwce1.io,A,69
bu7.kr61gbyjxz.9nkiq0mq.com,MX,154
9vq.xyz,CNAME,131
h1fznt.yu4v.gy95f3v.io,A,133
8d7h4c.xyz,TXT,80
.com,NS,219
9sej1gq.org,AAAA,92
djk.el8xhpm.pkqwomeqz.io,NS,233
dehtx.io,AAAA,154
lb5.yps.qiva.net,MX,57
dlfkvmj.io,TXT,217
.io,CNAME,118
.xyz,CNAME,221
lcb9vkyx.5a6xt.co,NS,30
.info,MX,37
87nza3g.org,CNAME,46
1bv1.info,A,99
.org,TXT,159
urmazed82h.a5dp.2ijbntps.biz,AAAA,244
zwrwwz.org,NS,53
k64.co,CNAME,197
.xyz,NS,187
q3ck.io,MX,40
.biz,CNAME,228
6a12.h6pc1.biz,CNAME,86
apb.bz1h1mg.olv9.com,AAAA,181
egswdbxcf.n65nf.net,NS,38
4ol3l.dwzflv.info,AAAA,231
.com,AAAA,183
0wav.biz,CNAME,204
6tqajnhann.biz,CNAME,60
nqvds9tu6.76b4vn.net,AAAA,78
t1kmqvw0rl.bk04sb.org,MX,187
bth6aes.xyz,CNAME,119
3ayf22.pijvs0.zn9o4.com,NS,146
jqoq12h.biz,MX,136
k12rk6298q.3io.08sbx3f.co,MX,79
9973.62u.e7jj11.org,AAAA,71
d7m39o.net,CNAME,97
epb1ye.co,CNAME,84
5iywy00.y1f4kl4vvp.org,CNAME,62
e01.dol6a7t8sz.info,A,213
.io,CNAME,67
x8btgrbq8r.f6z2crc31p.biz,AAAA,171
mwlati572u.ztmhp5.io,NS,126
qurl.xyz,A,121
6xt3.xvn4v3.i3apunmt.io,CNAME,179
.org,A,155
70omlv.ticsqnvzso.net,MX,67
oy11q3z.n0k6.xyz,TXT,171
vkwko.pq3oz1kd9j.dc3un9in.co,TXT,172
nbg6jvuonz.biz,AAAA,104
w8n3.aiig3pt.io,NS,216
u1b.io,NS,31
.co,AAAA,63
pjo15n.biz,TXT,164
l3ge.p3h.xyz,A,167
0er6ytxg9.u637h90tb7.co,TXT,183
.io,AAAA,156
.io,AAAA,174
6vtg6e9.zvfxb8.xyz,AAAA,47
j0wmsmy.vplh.3ub0juc.co,MX,126
.biz,A,161
9w0a.37vm03.io,A,35
nbvraus6c.t588.rw53qhoicp.com,MX,136
btavz.net,NS,59
cyu.tizx0h.co,A,44
0fn21ltwit.org,A,85
qla2goj0.43y6.org,TXT,212
8a9er22.l8qmhnn5v.com,AAAA,204
0he5p.v2an.com,MX,152
.net,TXT,176
.com,CNAME,59
iskuu.net,A,236
.xyz,TXT,125
dj6.f8nm.m7i.org,NS,145
1ndz219b9.rl3gwyhj1z.x30.com,MX,74
tni.8qw3lv48.biz,TXT,126
oyb6z8cho.xyz,A,72
4lopr6.mmyetzm.co,AAAA,179
dsv8ce5xua.d7m.info,NS,124
.io,MX,81
p4hq.xyz,A,166
1nn3qz2i.mzq.hxzn.net,TXT,52
.org,AAAA,136
r2kebkksn.11ubev98ed.m0s88e.com,CNAME,131
97ox4md.dx0vefe.io,MX,93
j0q7l.info,TXT,185
d584.org,CNAME,144
epc0xq3m7.yl6l8e.w52.org,NS,139
.xyz,TXT,99
bzxw.g252fs.io,CNAME,65
bcdljp8t.obg5klzuy7.org,CNAME,168
.io,MX,168
apnxjvcyjf.cnyvky2fbs.ovhk3.co,AAAA,158
