domain,query_type,query_size
N6uTAUsb24.60x156pcdR.LQ.exfil.io,CNAME,162
andrews.com,AAAA,241
eeose.abq.wu6pgrs.qvs.xyz,CNAME,123
myers-steele.net,CNAME,40
jYNn4NuMHj.ivaoM4VIeK.SfsCRHPHP0.yVvJyjLw.data.org,AAAA,130
ajp98.yyx.sc3ckrwz.xtrxw.xyz,AAAA,167
dzCjMKn6AX.hyZiHMNOR0.uKeyzK0gag.fOGYg.exfil.io,AAAA,240
5djjp.hmvc9hj.ce0t6.wlto8dg.info,AAAA,141
simon.com,MX,204
gomez.net,NS,163
shelton.com,CNAME,167
johnson.com,MX,101
davis-young.com,CNAME,85
3ya0.ahq.biz,NS,165
MRr7sFpZlG.lMVh6D5Ens.Ols4K7ajEc.HCtECo.exfil.io,MX,246
dDNbqJVDj5.RKicNOCbTc.j0Mzd.data.org,CNAME,109
slg85w04.2psg64i.xyz,AAAA,90
UxjdYorGz5.MJlO5ClyaQ.8jYw.exfil.io,TXT,119
ortiz-harrison.com,A,126
ferguson.net,NS,167
gutierrez.info,CNAME,193
mbnilep.o95ve7s.ms8aj.biz,CNAME,116
chang.com,MX,178
TU1oE6Ns8G.lND5zjQXQP.6DqTwPnYau.kOq.data.org,CNAME,39
w54.l97q.biz,A,61
ab54k.tln7l.biz,CNAME,66
OQODDMrsBa.vfboW5eJGa.O.exfil.io,AAAA,139
bC0zG7c0hf.jtgWtf7KW5.o6GRncvqur.DisIH.data.org,CNAME,138
jordan-salinas.com,NS,184
0if3uh1.2nj9.820b2ky.6kjs.online,NS,57
marquez.net,NS,223
vhBprypsaq.EH3iGuPfx7.WjFTvKJyri.zE.tunnel.com,CNAME,40
macdonald.info,AAAA,227
bradshaw.org,NS,203
e7vQd8G5lX.MjwWj24lEw.hT7dLGW.data.org,A,170
b1QX5bGCNU.cfCvH1M9JR.YvMDJ4TuLL.aWBEq3I.tunnel.com,MX,55
wright.net,TXT,159
eds4wJmhBj.aXFmISsgHg.EevKz.data.org,CNAME,145
hunter.com,AAAA,113
buck-monroe.com,AAAA,249
6exm81r.dwwgw0d.online,A,45
SCIIo25jiR.WMzzKrUbzs.CmE8FYms.tunnel.com,A,171
q2pt2i4f.nrixm3zk.sa6irudo.info,AAAA,114
h31ss0.ixro0.5n7456wi.biz,A,191
wright.com,NS,248
jimenez-fisher.com,MX,76
rpZgonibX4.JQWzZhfP49.KzzkS.exfil.io,A,92
hartman.com,TXT,229
u8she2.ajk799b.info,AAAA,140
3miw2.850p.biz,A,129
williams-carter.com,NS,150
gomez.com,CNAME,247
mayer.net,TXT,77
frazier.com,CNAME,32
upMoXKvw6w.Xj1VDlryeJ.CUM6N.exfil.io,TXT,237
cox.com,NS,91
lrs.tqx81.online,MX,126
wall.info,MX,55
ruiz.biz,TXT,164
lROUaqg0Dx.6M16AzJEtq.f0vi.data.org,MX,118
lo59.m4ey2wiz.xyz,NS,141
w2io1b.s6l.4rt91n47.xyz,MX,237
08voq.iasx3.eto.biz,A,183
edwards.com,AAAA,245
nichols.com,NS,95
benton-kline.biz,A,201
1ynvrb.5g508.w2beg38.4r9g.online,TXT,242
4up.z08hxw.info,TXT,138
5pzj.9gf.fkxutqt.biz,MX,116
powell.com,TXT,146
vt0ld20.y1ur.biz,AAAA,97
tucker.com,MX,59
moreno.biz,TXT,108
ttseji4n.lvnxj3a.online,TXT,118
t6dtoaD63v.1YNQf0uoVF.MzlITnb6zT.txiplI.exfil.io,TXT,224
burns.com,NS,113
D7aaYbcTFz.fMJG4ZDWgQ.qi.data.org,AAAA,190
sullivan.com,A,93
WXYwJbnM66.QTENymvHi1.Ga3DhDUGgH.Id.exfil.io,MX,126
JGYqeefkqu.n7SvLkX5bf.qXXLxWfOoF.l62cx4QKe.exfil.io,MX,147
mnXrZYpaRF.NqaSkKxbk8.dfOZr7D0f5.HQEK.data.org,TXT,124
TVg5ansJZp.djtz9CasQ2.O3G4O14OnU.ZdjO.exfil.io,CNAME,171
kaptsa.macns.info,NS,170
nichols.com,AAAA,103
cole.com,AAAA,53
i16i1.hv7r0i.vb51q.0futnko.biz,AAAA,74
902m5s2.8fgx.yq1ll6oh.biz,A,246
brewer.info,A,212
fil5.83rhkhxo.xyz,NS,244
5ppf7q.48sxy0.xyz,A,128
sutton.info,TXT,162
zyeeCAz05C.MMmt0dHoxr.xdbWKLN.tunnel.com,A,229
vzdmu.3kqns.xyz,NS,233
BfJO1xPb0w.FwMdJBCAIx.g3ydINFgD1.exfil.io,TXT,240
HrPqMJFXKR.REueuPMKm0.6.tunnel.com,A,157
c8w9h.4jr.fzlx9l.55v3.biz,MX,181
RghgidJViW.m1JpEngoCK.rUPfJoi.exfil.io,CNAME,199
andrews-patel.biz,CNAME,213
FdciqC6pLh.E6KB8OrXXQ.jE.tunnel.com,TXT,89
3Z2KgLaALD.xhP8KrpBah.g.data.org,TXT,212
mcdowell.com,TXT,218
WBHJTC19lt.GtJrLICdm9.UisL.data.org,A,176
pearson-luna.biz,CNAME,247
GEaxKa8RLH.Nzi3EgKj0b.qSzrXDB7bh.YUPgv9l1S.exfil.io,A,69
j32xyjje.9cymhyee.0v2y7e.zh4.biz,NS,114
QjJ6nWoYo5.2Qqm5RvA0H.rBNgTARYxY.ixY9r6.tunnel.com,A,154
l4yfrzk.lcmzi669.online,A,165
ZGyNZfahh0.TtV2RHRxPf.pe.data.org,NS,105
wallace.com,CNAME,178
calhoun.net,CNAME,145
sutton.net,A,228
4U8AbXVT3G.MlyFlwCDDa.KDA7WbuA5.tunnel.com,MX,185
ellis.net,AAAA,92
ocw6px0.5es3.94g4.mk830o.biz,AAAA,132
zuniga.com,AAAA,191
ISNDhcRdwX.5fSzE0nqGJ.exfil.io,CNAME,64
stone-juarez.com,MX,59
lewis.com,A,72
WeNTYowi6Z.AyVyBrrikq.zYTd6FZOQZ.PM5dEE.tunnel.com,A,130
nof7wSLeyf.GipwHSt59B.8ffTenP1Kl.tunnel.com,A,151
rodriguez.com,A,90
K4Coeg9U97.qgZgxPJ1qx.z.data.org,NS,49
3RmA9ThERy.k44dvd0YFj.UC1eYGhoUF.2LUEb6Znh.data.org,NS,30
UEMCotJCku.iGo7itlrYC.3jEaAp.tunnel.com,NS,30
e940Yx0Njl.uy7wHssfqB.MEus.data.org,TXT,101
QkDt32HzP2.yIFcKXA3Yh.aFiQiriG.tunnel.com,AAAA,246
xXLXmPpU7P.ZTPMYqrnC0.6v.data.org,NS,219
osborne.info,AAAA,116
60aICo2S6t.E6UCqkHPxr.data.org,NS,30
2ds.2s9l.n7isj4.biz,NS,70
curtis.net,A,219
LYC0frtnJX.tPZWGLwj8s.Dgq.exfil.io,AAAA,70
fVGArnAcVP.sIXCKGY99t.fB0rW.tunnel.com,A,31
eHXHZVQz4n.jbmLdNFofQ.EErINF.exfil.io,NS,227
munoz.com,AAAA,144
zam0gwrn.aap0w24v.c6pucq1.info,A,67
xa7.44tqeov9.info,A,65
2yslnpg.v5hae.online,A,41
wright-sanchez.info,TXT,250
y272.hle.online,A,179
austin.biz,NS,213
qPMx0PKZjE.6cjdM0B35Y.ABRvZQFzV8.yY4O.exfil.io,NS,131
027fKnDhJQ.jGj79lSw8Z.vG7.tunnel.com,MX,188
L0OMJRxkLi.ASirqI4b5Z.HDTI8iuyi6.TQMVdZy.tunnel.com,NS,174
allen.com,NS,134
8h0w.x64rpeg7.udh8.0qrxhdda.online,A,233
davis-bonilla.biz,NS,127
jenkins-newton.com,A,81
r49a5yq0.sbtqpf71.info,CNAME,165
4rqp.qfxxxt.online,TXT,99
mckee.com,TXT,191
herrera.org,TXT,66
3p61.hlnx.zbb.online,MX,59
GZBsdA9LZw.YQKQDmaM4A.QQI0yRD.data.org,A,243
9ct87z.vpg5.xyz,NS,69
jacobs.biz,MX,168
lopez.com,TXT,219
YsIDOcJ8WR.w4bET6J7mC.YPczdIU1l5.data.org,A,228
yriOgiQFIy.B8vMvT2Rs9.data.org,A,175
tm1tcf5.w9ma8.3ggnww.zn5.online,CNAME,156
k21faEYW0z.egyp36Q1S1.o.tunnel.com,A,32
huff-gilmore.com,A,49
HLv2W86TI8.YMBeUZxXKV.MvkkpNg0.data.org,NS,98
jefferson.com,NS,209
7LrYPpwPv2.7mAJdGL4p3.m4GeOHghMg.YDn8jvb.tunnel.com,A,190
q0d1ss.qih5y2.4m9a06.jpu.xyz,AAAA,133
880.vdt3a.xyz,CNAME,39
barber.com,MX,234
dwQPd8J0XQ.3cJ17jr1qo.kA1.data.org,A,211
kas.o1ht.k03n.xyz,NS,157
cu8rjt.8vl.r8gn29pg.64yg3502.online,MX,243
scott.info,A,117
gk8.o23z.3sk6vh1i.mkn4uwt.biz,TXT,129
j0b9era.uc6.biz,TXT,169
craig-molina.com,MX,30
grant-oliver.biz,AAAA,109
H0rOXRu6je.u6kHloQzqH.6E6MWjTClD.6.data.org,CNAME,206
kbzmy.6qq08z.biz,MX,240
pa5xQ6YUU3.vWxQHQhCuK.dBdhxw1LhT.3eD.tunnel.com,A,220
xixd.mxn9hoh.online,NS,240
foley.net,AAAA,59
ajal.atkig.zq2.biz,CNAME,58
at1zHNAPU1.ybbVIMiTJC.aCGVygbNU5.2XLoB5eB.data.org,TXT,82
i4m7p7el.4qy.40w4q.hx9g1r8.xyz,NS,107
xcv9k.oj7t.info,TXT,73
L3jjzXgKNh.KdDHqZbJpN.YS.exfil.io,NS,43
dominguez.com,NS,225
chang.com,A,197
z006zvr.57qq.umm.yem.biz,AAAA,202
hicks-barker.com,AAAA,137
skl3r.tu9z.3w1m.info,AAAA,152
963l2tx.tmij.tuig7f.431xodo2.online,TXT,208
oey.94wcnr99.0rlw.online,A,171
3nPkWKYhv9.RMiN3fcStU.4qHRd3dEQe.ajS.exfil.io,AAAA,66
EEcDfZiAGj.QBbS0yw3CL.THvBSDk.tunnel.com,TXT,222
yNA3tmadRH.pm2HNWPODh.tOs4PJqVBW.JXZ0C.tunnel.com,A,235
1h8.958.online,TXT,54
c9R3RdpBYG.FOJhcitLQl.2SRdsMucig.dE.data.org,MX,138
johnson.com,NS,134
morris.com,NS,195
uVdSwGoTc3.4r5RgRATtz.c.exfil.io,NS,105
m1k.46i.58g40.ioj8s.info,AAAA,193
sullivan-dawson.org,TXT,80
frey.com,A,169
4rc17.882n1.qkdkk92.rtfhnc.online,AAAA,155
6knVsLbrfn.HQt5HseWZw.bl2foRxEY.exfil.io,CNAME,83
6xm.ncwxyhoi.9ws5o0g2.ibka1n.biz,MX,33
atkins-myers.org,MX,177
c37.cekl.bw0o.xyz,AAAA,91
tXnEPet0qi.DO8mGJh2Xn.bRInKlj.exfil.io,A,124
miller.com,MX,177
hicks-martin.net,MX,186
2hcSCvtmq4.QU3kGP6hhX.UKRISrQhXm.P4hEL7u.data.org,TXT,167
XYa1PDZGE9.aGaXGDHnM2.yGIXxuSc.tunnel.com,MX,218
xIcWQQnFXo.MIdfvhIU3p.OEEYf.data.org,TXT,244
thomas.com,TXT,248
3sg.tpu32qaf.xyz,NS,172
sanchez-johnson.com,AAAA,199
BLnC8BjveD.DtgKaNX4Hl.T290kG2R8H.v26O.exfil.io,CNAME,248
hernandez.info,CNAME,144
qZsRThKrZ6.XYcFY7olp6.pNSMoO1l1G.pw4FlYZECC.exfil.io,AAAA,134
taylor-rush.org,MX,167
hbhm59b.r3qks.le93v.01nmfa.xyz,CNAME,167
lamb.net,NS,148
jenkins.com,CNAME,107
kim.info,A,238
barnett.com,AAAA,74
rgJrdGI0Y1.keAVYW9gh3.5V4qhWpOmh.8.data.org,NS,241
A9oRBNhdMk.Jl7KvxUeuK.Lq12aqH.exfil.io,A,110
ramos-campbell.info,AAAA,210
v2u9z.3mwrvx.srjqvlf.ab51e.info,NS,149
0axysf.tww4v4k2.online,TXT,179
dAFiQXwW2D.t2qEGdHzAB.LWq.tunnel.com,NS,229
vgz5z.lrvmfek.nglyx.iqnqryeo.xyz,A,161
Cf38v6LzkA.tGnhqhLdj0.PCejn.tunnel.com,MX,131
allen.com,NS,35
mendez.org,NS,74
tate-montgomery.com,A,101
0u11fiwu.3lb9q.0an0yrct.fz8r3m.online,NS,187
0JE9hDGXpP.vC9illAkQC.tpT3l9qpIl.sNa.data.org,A,41
cardenas.com,A,115
peterson.com,AAAA,168
mj5n.8wk.kq28klf.xyz,TXT,46
6cUMjgAeiO.kmJdXyfLqe.g7i4NLzaqJ.I16.tunnel.com,TXT,217
preston-adams.org,CNAME,212
hamilton.com,A,207
D8mjOYAjLg.Bp4FFhf9la.exfil.io,CNAME,159
rodriguez.org,MX,250
patel.com,AAAA,95
JbBSNPIkY6.MZno1SL3on.G0rTuPFQ4X.VjpltvpcLp.exfil.io,NS,132
wgbr.efo4x.xyz,TXT,102
wagner.com,TXT,39
webb.biz,CNAME,115
p8r9uac.ghi3.info,TXT,214
11xjiub3.149.biz,A,77
hodge.com,TXT,151
ctV7nUZ2pU.3K9KPPFu6j.WlVHnqL1fB.P.tunnel.com,MX,234
smith.com,CNAME,76
hill.info,CNAME,217
bhq2.fiyokb1.biz,AAAA,243
hart.biz,A,57
7j7BbcvoXA.a18Tt6p9dF.ySx4jE.tunnel.com,A,63
jdn.yowcoo.biz,AAAA,137
yz24cc1v.tpz.0ihz7.info,AAAA,48
white-gray.net,TXT,99
SkGAmxss4Z.IZJzcXfIGi.DhR32k5D5A.KR0y.tunnel.com,NS,217
xXHKL9hkih.oeClJeXOX0.exfil.io,AAAA,84
acosta.com,AAAA,146
AVGya0AIDD.zv1NdRX2AN.pee5rH7UCj.iUgDoaHONu.tunnel.com,CNAME,200
j32nwe1.7ul3nd.locuqr22.xyz,AAAA,212
n8va.8bsu.lx4sgi.online,CNAME,61
cb6ki.so7ar.vx8vpz6.holh4.biz,A,136
nli.9zdqx8v3.7pqw3nv8.info,TXT,152
8trnd3.wbx00z0.9ejf1u.pw6.online,TXT,218
mack-vasquez.com,CNAME,87
ufsmQxAsrN.LcvCAYbNLf.data.org,TXT,168
bradley.com,NS,182
6oHjKH8KM7.7pWV1az9Oc.R5c95ypc.exfil.io,CNAME,237
7yao.irehyvm1.u8n74hl.online,NS,58
aSTLd8RPKg.phyRENfsy7.UhTf8XlH0I.8XUMpvSx.exfil.io,AAAA,223
johnson.com,NS,193
perez.com,TXT,165
clark.net,NS,196
frank.com,A,62
mahoney.info,NS,242
johnson.info,TXT,133
hughes-henderson.org,NS,208
wilson-johnson.com,MX,219
3wfyrsv.385.g0id4zj.info,A,185
hernandez-miller.info,TXT,107
calhoun-ramirez.net,AAAA,82
garcia-duran.com,CNAME,174
delgado.com,MX,67
di6.3wd9zu1r.online,A,117
uzi.peibb16.rmr8cbb0.info,A,134
bell.com,AAAA,137
swanson.info,CNAME,69
lee-boyd.com,AAAA,174
le-roberts.biz,AAAA,232
jwCbweCciZ.7rDSkJg1H6.IaJE3pQO.tunnel.com,MX,81
uyvd0bu.qnki1.ypdx46.online,A,108
valdez.info,A,245
moyer.com,NS,236
ATXUVDK8EZ.RHimpc6N3B.SU3YOmMD9s.oYj60DY8AQ.tunnel.com,A,215
Tcs9sIURrF.g47ENVvsrj.sxcoKjXTur.bLLNT4tY.exfil.io,CNAME,159
t1Fafd6kqJ.zSUYsBv9JM.jQyopTzzOq.1qYpCxgv.tunnel.com,A,249
chen.com,TXT,74
uyhthjt.33u6na.xvogs8k.7etzt946.biz,A,189
wmos6h.88yn66h.whriy.online,A,204
cnnt46pr.il0j.biz,NS,167
jones-santiago.com,AAAA,30
m3fvyb.ancu7.ts9mv.gaz.online,AAAA,248
rogers.biz,CNAME,71
nguyen.com,MX,240
tazcsd.1w9zrud3.i86.online,MX,177
5dh3gt.nie0.rdvj1o.3p1zm.online,TXT,187
12u45w1.hwyji3y.xyz,A,133
EQZo85iMvp.zrDGIsVN5X.olxBj.tunnel.com,MX,34
johnson-jones.biz,MX,196
leonard.info,A,80
knox-knight.org,A,42
1uq.2jsvf59.uffyth.xyz,MX,102
l2v6o.7qco2.ne4o9xid.ldo.online,MX,172
lamb.biz,TXT,197
MfH7B9QAJJ.iEQwc36Wpj.HgKAhWspBO.x.tunnel.com,NS,117
wood.com,A,103
harper.org,AAAA,245
654bb4h.ml4tb.7gd.839tvx60.online,A,34
Iek7qOllM3.mg4M4yxqyJ.gUQ84BzFv.data.org,NS,80
humphrey-joyce.com,A,130
schwartz.com,A,249
kf6nqA1lB9.hGVfv3gURP.IWIUFubNo.tunnel.com,AAAA,202
uB1xs1r2bF.c6Kkko3ptX.33c9RraPqD.BoMmBX959S.exfil.io,MX,54
brown.info,TXT,113
patton.org,CNAME,97
carter-barnett.biz,A,69
s9ax2.j2bc8ff.kyy3owg.online,NS,236
wade.com,TXT,177
GDmJ1oQZXT.pZ3DVqlE0I.wILB89ZbFX.I6czxCuAo.data.org,CNAME,181
dq2d7.zh4cqz.ilggm.iuobvb.biz,TXT,76
j8jtjogn.9jofp.cztrh2iy.5c7w08q.biz,AAAA,241
XHDce5oYSn.2eE7epQR0p.tunnel.com,TXT,201
iq2.4wqpzmk.online,TXT,240
XxdDYTegl1.PXkCSIjWXl.p3hkqDFoOX.sX.data.org,CNAME,46
DacDkEbmyV.eTwW3bFpDT.ckS0kZ8J6A.TJtXfQ.tunnel.com,A,236
aPMxQyBMya.pRWgEP1mLT.heHJt2JHuv.eI.data.org,CNAME,203
szo.df4ca.y6iu.xyz,TXT,97
ewing.com,CNAME,91
vF7Hl8wh6r.fa6kBiyW9n.c5aS.data.org,CNAME,78
pYjCjKTgpB.PeQNlg4CDn.pe7533ft3o.WiYnQ5WeBP.exfil.io,TXT,166
I9cWiUZ0Um.7qZlAZRKYF.h3Q8m9tXYJ.uwS.exfil.io,A,84
8yepbt.znd1.biz,A,170
OxUr7RMRjN.ySq7B5RUqg.D08UKiZSxj.Pwix1Z9.tunnel.com,AAAA,192
andrews.info,A,109
3wiyxxb.1g8x6.l9y.8c7128y.online,A,97
wiggins.com,CNAME,226
rivas.com,MX,211
b2s20ZTuG1.zujYwJdCVo.I.tunnel.com,TXT,138
ynu2nq.fp0l.info,AAAA,120
r6569.5rd2ccte.info,NS,203
npls.rheswc.online,A,106
ikj4w0.feus30.3y8fjs.biz,CNAME,181
RylWk9vKVx.1zD9sR8bsx.zRdNzHmdyb.W7tOfTFKS.data.org,A,237
FoO5XKn6Vk.GkZ2eGNlwm.sgJWBbqMZu.i1fMdlJk.exfil.io,MX,60
XooJ9pRZem.URyrswwgE7.pCW.tunnel.com,A,214
mbCgaXQjJi.i2ajBlmpNa.QFs.data.org,TXT,245
johnston.com,CNAME,223
hoffman-carroll.com,A,240
rljp.w0ed.online,A,58
brown.com,TXT,169
v9f7vml.6pfzi7.i6bsn.xyz,CNAME,233
torres.info,TXT,156
5ZtHs7yV1d.wEcrwP0gA7.AcGO.tunnel.com,AAAA,75
rghehkwk.h255.0nw7.biz,CNAME,207
JPKQnN1cyj.Q9ORyBBsOV.WuEIlQs.exfil.io,A,59
vSHm7hsmhm.hcZnfDWhAZ.JcLZB6pfUG.z0.data.org,MX,82
lawson-stanton.org,MX,55
EVsZ5HQy70.4XAwV8RvQE.I3dKlLm.exfil.io,NS,121
1g36.ixmy6tx.8uqs2.g131e8ny.xyz,A,88
7vtZA7Vhf7.9jCRGN2LFj.T.exfil.io,AAAA,43
JSDxAb1ONb.y4K1GqNI8e.k0heF4FsNi.84V7.tunnel.com,AAAA,56
d0Gt7XMlux.IFd7EYC5zA.9EwR0kg.exfil.io,AAAA,244
ady2v.oef.info,CNAME,201
y8b0a.swr.xyz,AAAA,84
bxu5dt3.a3ur.online,AAAA,88
qtcx7cui.xjj.ubi4r.info,A,142
garcia-maldonado.com,A,33
nr6.9mjfy6.pf59kwsd.info,CNAME,123
williams.com,AAAA,134
miles.com,NS,66
i6ls.hxq20t.010q.8c7m6.info,NS,149
gonzales.org,TXT,205
best.com,A,249
dz4.n8zv0.4l37xbh.7ef.online,CNAME,148
fp0x4mh6.ceo4mi.4fxzi.g1r4.online,NS,38
hze66n1.bx86.biz,CNAME,203
1ke0.gzz.online,CNAME,175
jefferson.com,MX,81
greene.biz,A,32
UTb75tBYwP.yYjfSkPwWa.6CJ7yJTAEl.f.exfil.io,AAAA,197
KVdX9xBKkM.jd7sX264B6.s.exfil.io,CNAME,60
robinson.com,NS,146
VRmE3ZVuYq.fm0jFcVaoK.OcrSofy0.exfil.io,CNAME,226
63cliuw.33muj8tk.f7xsf.3tk4j.info,AAAA,250
adams.org,TXT,122
B98aj0TDmD.QwsqMI1Af5.jUrObe8PBy.data.org,TXT,165
long.com,NS,208
6wzS2qCoG6.7AdHm8xyL8.78mkUXWaXe.zdOUrp.data.org,A,82
blackburn.com,MX,81
03AmVABiCJ.ALO7BxddvG.V.tunnel.com,CNAME,49
ppvq.pi8gl.xyz,NS,188
6r2PfiEexT.7Tj59TrBsD.oeNkWoax8w.ZPzXIG.tunnel.com,MX,48
pdkhlxd.r0w45.uwkq13az.online,CNAME,162
gonzalez.biz,CNAME,121
uew67z.xs9ogxz.fw5p40.8wriapba.online,AAAA,247
wjO29SYE19.0dwyFv6s4Y.4hSu3PrMd0.exfil.io,CNAME,41
8KFwiDxGXf.D89ABJdCsF.A1.exfil.io,AAAA,173
boone-ward.net,AAAA,239
hill-scott.net,NS,58
vpk.3yzuq.hocblco.mql7.online,TXT,197
Pl570wAMkn.w3oTYNu9Zt.yrn.exfil.io,NS,120
YoivksrzBV.iKgg8Az0CT.zpKkVWI.data.org,NS,54
2bnkTmPd9w.47oNZfW9RJ.UACH2.exfil.io,NS,206
schroeder.com,A,93
nv4h4.bhpg.v9dhajb.9exekpm8.online,CNAME,145
herrera-campbell.com,CNAME,59
henderson.com,NS,204
wang-thompson.com,NS,75
qxn.bf25s9.2378fx.info,A,72
mhi.cs1jqry.mu7.online,AAAA,247
reynolds.com,MX,166
butler-rivera.com,AAAA,90
lane.com,MX,132
JL5tT0S7Yz.oTDorVaaAm.hVX6K.exfil.io,CNAME,203
4CjwHPRVXY.AjXcuZaS6x.qehTWEcUQt.Y80SSN3Rme.exfil.io,NS,149
eqy3f.y1g5k.wadkx0.zhdue3j.biz,A,157
davis-stewart.info,TXT,54
rhPnL6t79p.AjeN6c1giD.n8qjPkAlis.Hw.tunnel.com,TXT,245
hancock.com,TXT,141
ho-lopez.com,TXT,37
58p1Wfexfw.tdoAS9FCWK.psLqV3D.tunnel.com,NS,224
TbKtuamNcQ.0623YwoBwm.5.exfil.io,MX,214
jones-lee.com,AAAA,167
1vd1j4.pwj.owww3dr.biz,CNAME,31
rrpv0v.9rar.8e5yi3bc.biz,AAAA,147
aew.d7x6bk9k.f5ecz29.biz,AAAA,110
woods.com,NS,50
41ysecz.qmam7znb.o3c9gpoz.online,TXT,103
mhjwin0.heoj.xyz,AAAA,160
4Hh5enlbnI.nPCyA0oBEl.rmdJrZSDBU.hQMc.data.org,AAAA,248
moreno-morales.com,CNAME,200
morgan.com,CNAME,177
rfl7nG8qQ0.UiOTTBsLqJ.O2FKO63PGS.yg0jrwH7.data.org,CNAME,81
jones-holland.net,MX,171
5k1h57va.zztziy8.9imxvqw.biz,MX,210
jEpso44GBo.OT4fTKTcDT.fKnYx6MDnd.nx1tQ3Q.tunnel.com,A,225
kAnr4ZShiF.bpw1oqpOk8.QGgD5Jn2yb.fpdllQx9.data.org,A,95
n3u.uvfbr.rov0yj8a.qsmd.info,MX,119
jefferson.net,CNAME,177
anderson.biz,AAAA,203
bender.com,NS,81
calderon-strickland.biz,CNAME,64
brown.com,AAAA,37
mills-barajas.biz,CNAME,108
Qvo1RGzByA.ErzhHgFNfL.o4rEOwLLyf.koNkFeO8n8.exfil.io,AAAA,160
mN3afxr8jh.EB5OGy3FZG.KfluFNhtvm.TpR.tunnel.com,A,177
rQCqLlUOzY.VTAqLIWYtG.BbU.exfil.io,TXT,176
kdehyiu4Qa.ePLDlwmZ90.tVpcsfMixY.kPi.tunnel.com,NS,233
rLdsW3pyyb.rVAoPv4D5i.5tVKKB7qVu.Xn7TIDDyc.tunnel.com,MX,163
young-williamson.org,NS,126
h7ecgt.c6w4477.biz,MX,102
stevens.biz,NS,80
s9xa62tl.jhn12l.g5ydj.online,MX,233
QnMcMdzYjd.N6ixiXnwwM.RWrCujRX4W.tqBc.exfil.io,AAAA,137
6qp.id8t0.pki53rpg.online,A,105
h3ZBkXK1HH.uAhSmD5QpB.Cw.tunnel.com,MX,248
perry.com,CNAME,150
young.com,CNAME,100
z5ofVtlbkT.ZXBSuTIzHq.BYFf6swzq8.data.org,NS,117
barber.com,A,50
le.com,CNAME,126
YV6ZzLnbC1.1iz08qmP9j.wz34sNddL9.0.data.org,TXT,226
g4dhma.x9renccx.ctczqx.xyz,NS,116
maxwell-rivas.com,TXT,163
andersen.org,CNAME,130
ulhTwRTs5O.wtkdY1rZiO.UWhO2WeJqe.XOP5Ym.data.org,CNAME,147
gonzalez.info,MX,94
Il6nlyveFS.xqajp5bSFV.gsjW92.tunnel.com,CNAME,240
brooks.com,MX,97
jacobs-johnson.com,A,181
5bELQFuH9w.1AslIfc3aa.w8nt2.exfil.io,AAAA,75
fletcher.org,A,74
7jrh2.7vc7w.l03nghi.woveci4.biz,TXT,222
carlson-davis.com,NS,101
nkLzMkqW0A.371ZmxpPLI.tt.exfil.io,CNAME,69
murphy.net,TXT,183
lee.com,TXT,110
K1VhOMCJC8.SarJhs2GyE.8YEPpRnFN8.15sxo2.tunnel.com,TXT,204
alexander-herrera.net,NS,150
RxGXZO2D6h.uzEVzabq8M.jCZD.exfil.io,A,146
smqn3ej7.ffz0ka.3cc760.y635j.xyz,NS,88
vaughan.com,NS,180
morgan.biz,NS,234
lry23b.uc4eodev.9ii.xyz,A,72
george-russell.com,CNAME,182
butler.com,TXT,183
irsdvk.1de.biz,MX,39
2ACz8mc2K0.ZXNFZq5fU3.3UjWSjlB.tunnel.com,MX,241
knight.info,A,105
hampton.com,A,48
LvExI8a1G6.Ou3yYsVsBw.gPjc4i.exfil.io,A,148
8BrjiQplfk.zbezPFpqUG.Sr.exfil.io,MX,237
goodman-torres.com,AAAA,234
43uvvt.3n4976q.s2b.bacqulk.biz,MX,46
w2mtrzr.c4pxr0o.b0o3u2.jy3zo87.online,TXT,119
50xq8r.3nbv4wdh.xl5f.biz,TXT,138
waters-spencer.com,AAAA,210
4onOggQ6s0.vFLP9LkEtI.s.exfil.io,TXT,77
ortega.info,CNAME,218
97w06ec.b7ttmy.info,MX,84
vcFZ7MNeT5.l7AqKW6bqE.tunnel.com,CNAME,198
WYrZj4O1Uj.HIVoAkapOy.6Nikjg.data.org,NS,147
orv89.c8zhrv.biz,A,207
WMZIElYMQz.5AlLKKd3Hb.fbC454fPde.UD.tunnel.com,AAAA,119
morgan.net,TXT,123
jones.com,TXT,53
14e.zy5e5np.online,A,157
manning.net,A,169
GD4R1J5a22.W1EAqUXjoJ.FsBT92AfuW.tunnel.com,CNAME,197
smith.info,CNAME,46
dHjbktJITQ.P2J3dOvduw.dutE2wh0OW.3rQLI.data.org,TXT,39
horne.com,MX,243
K8rMJgnJ3s.yPoeBiiJHZ.W69RfAOsey.kNd4PmY.data.org,NS,104
y8k.7ag1w.cjak.ex6h5c.online,CNAME,200
jiYc5vhwAs.nkpCZNj0bl.6KGrxA0c5Q.sXtf5.tunnel.com,NS,246
thompson.org,CNAME,134
rqfg5g74.owgcjy.rouapt.34nhc.xyz,TXT,207
sUrtYwDSN7.Mibzp9prjZ.xbwAVJIli7.GuE.exfil.io,A,83
Ow6yde8JUZ.ptqT5tYp7i.BlxlxqdNP3.Lz.tunnel.com,TXT,187
pslq9m5.rmcg7s.xyz,MX,210
2wf.9x9v.y1p.8hzfowy.xyz,AAAA,54
