domain,query_type,query_size
EHSCrI2IgZ.M0m0JfQ2ol.twojzskXfc.SiK.data.org,A,219
williams.com,CNAME,225
vPc14AzlZ9.LzopLBEIqG.data.org,MX,63
D2mxsikACn.YPrlcLKn7H.go1Y0PHRty.qv456dYUa.data.org,A,155
32k6vjuq.a39.online,CNAME,92
nZBUvn2Apx.Rhk644XAzf.m8jh4iLbEM.qYHzHlbz.tunnel.com,MX,40
mDqbXOarpj.VbCe6wFHos.n0s0.exfil.io,A,109
SvhdnX9ISu.bMnTaWz1DO.A.tunnel.com,TXT,150
davis-smith.com,NS,43
n2tb6vb.sbcwt7.7eq8jvf.cqccz.xyz,MX,186
turner.com,CNAME,111
7ZEmDQEafn.nR5BE27NvR.J.tunnel.com,NS,247
ztiCFdNPgB.r2VTKNr3y1.mvQUHeCree.n.tunnel.com,A,172
rodriguez.com,A,170
JNPqfmk3Nd.NuoSHc75ic.Z15.exfil.io,A,218
8xhF1esb0h.DfIH9Nozgz.id.exfil.io,A,55
evans.com,A,190
cbC3C5ycfb.feW9eCCXPQ.o2SdRvx7B.exfil.io,TXT,194
uKZwtN4Hyn.mcUWRsGusq.OewW.tunnel.com,NS,85
wcZkgKeBdd.0FAOlXQu8n.p.tunnel.com,A,49
uvgqK8dSFs.hpldo0u8oS.YH2m1P.data.org,AAAA,122
lawrence.info,AAAA,221
vnhpw.fnb.qo5t5.fiz1.online,NS,181
YHmcouuQaG.EIPXJuyU0v.hfEKQaamlu.7NEEwpQ.tunnel.com,NS,63
exOV1Rhxi5.RCS37Wba1c.1SV7zCh.data.org,CNAME,162
Qa5RqXOaTC.nMO2m6IToA.ugQ6Nvm.tunnel.com,CNAME,248
jones.com,MX,42
rD7CFwar45.1qGIJdUvC8.fDxIQ5OUJK.tunnel.com,TXT,123
ei3hLnoik1.21CLBbuDuW.su5hc.data.org,A,90
2GIkzUW72X.Dnx0exdpYU.maDegqH1Ew.rCtf8iIQez.data.org,MX,113
ford.biz,TXT,149
lWrJMgAsi0.UjDDCdtJAP.F6bjPRW9Xv.7lOa7L.data.org,TXT,81
KqVWSu1KBW.bUGumjivf3.eBmcQuSF.exfil.io,NS,107
dunn.com,TXT,172
wvOswC3LD8.Is2lDMyv7u.67DoAS6UbR.CJ.data.org,CNAME,31
haoaJLHeVy.Wi8hYDSCaD.laePG2c0p5.YMy.tunnel.com,NS,156
A08f2dk82h.I4XBzhjKwt.UvxpR5bamF.aIB0Zr.tunnel.com,CNAME,152
zqaooypHmI.LULuJSVsO9.2iWp5IsiGj.oWeT3c.tunnel.com,MX,117
cwiQJFqi2i.fo2ATil2Oy.HFDBlXvbpg.wCg.tunnel.com,A,104
jIxZfbyDuB.ojJ2baux5s.qGd3hvszl1.FkfwJYJay0.exfil.io,AAAA,202
bh06s2u3.5g3gr5c.biz,NS,196
Oyo8m4EzEn.yd5tsbfKn3.t2ttM6uyGg.k22IKa.data.org,TXT,130
hggjy4.fzfq5jm4.ascvf8b.info,TXT,124
n4jowzq.h1dz5g7.xyz,TXT,108
MmisMupTlv.Iko7pKm8cf.W1OvVEHZ1r.EV7g0f.tunnel.com,CNAME,87
eu12EzMbs5.4KZFrh108y.0cUF8.exfil.io,AAAA,152
lee.info,MX,243
wolfe.com,CNAME,82
clark-chandler.com,NS,53
svrstr9.mac.s3rvv.b9xcak6x.biz,TXT,138
6nlA5zhvUL.tuwSCU1p23.ftaNK2sbkk.sg7h4dB.tunnel.com,A,247
DOGAeC3rfg.14raealFY4.hSLrQNPm7I.81AaZ3kV.data.org,MX,226
0ttril65.779sf5r3.5e3yljyo.info,MX,153
SwlEV3ArlO.38NJEEIoCc.qPeAG.exfil.io,AAAA,101
tukhw8dt.tckm0h.xyz,A,249
xJ4LUlXIvX.Ye4IIjUPVl.yWQQ.exfil.io,NS,198
Zy0CTLe5g4.pltj6mVm9i.wuk6qVCQ2x.3qlL6N0.tunnel.com,A,60
palmer.net,CNAME,176
tojcl.lmgnw.08j53.biz,A,199
FBqTji1NdY.JjiXns3pvx.qm1DKCgU4c.J6AZZquKz.tunnel.com,A,207
lewis.com,CNAME,173
o9TzJjukuW.Cqd4crYTeE.DEKh.data.org,TXT,205
pw582s7.3fznf7tr.info,MX,104
Nz6YpQzLa5.LYuRiuLL9l.eTEHIwcVjz.f9tuWG.exfil.io,TXT,115
5tzhur.i2t.kj0.gjomap4.xyz,MX,135
i3kkjqmd.5dmoa.od7j8xe.xyz,CNAME,73
Ze4sLp0054.PYQCkLL9AA.F.data.org,MX,240
BWqSc5fN22.pCs9FxSk9j.HtIhjNYTnD.JH.exfil.io,CNAME,84
2qO6uVkTHD.wBg5Mm9kZj.6SF0mtGnKB.M1.data.org,A,235
I8dH9QFdgw.sz7GSENIT2.dfVD0mQcEN.Ew9.data.org,NS,199
gl7.8gr.yzvxyt8.odd.online,NS,35
DsYZVYIkvS.A4ofj4LlN9.hEjK3tgJ1w.XMP3weru55.exfil.io,MX,73
nvcCZMnTLB.kzzlKk8G4q.kXwXPW3B7u.xvn73l.exfil.io,TXT,240
Q6cnXiViQF.41uqZw9TzI.dF2XwV.data.org,A,245
hr3us3ay.8tf4.online,A,76
CFVzTa8wVM.0oRXooyQpN.fIv8.exfil.io,A,187
5NavECwSut.RajGljijUB.pSlYAX527a.CSR3OQIX.data.org,TXT,213
u5i.vgoze2.j2h.xyz,AAAA,147
uCBezpQYOu.ZOZUcpkpPO.wq.tunnel.com,NS,67
williams.com,AAAA,241
khV0vEsrdn.piIz4IoY4f.ALA4TqeQIX.hmk92wIdSB.data.org,AAAA,213
qdfkZgijR0.x0OoFZVUFV.C0HJnvIaCN.Q.tunnel.com,MX,65
mgHzOjOQ2b.7DbviO3FF4.014Z4exkLh.pF80x.tunnel.com,MX,226
on7Mg3nhPb.Wp8tjdCehv.q9zXR1Zct.tunnel.com,A,63
0ZDZ7j4wYF.WNOhIrPWNH.l2NAjlLU5.exfil.io,AAAA,139
wilson.com,CNAME,248
hall-knox.com,NS,217
griffin.org,A,127
BnkL5MF2xI.HDKL3ObhPL.Rt4X0.tunnel.com,MX,52
gsGEsmhFXl.zT45k53JYX.dkdk2f7NmV.lE.exfil.io,CNAME,98
3UQbB0MTdH.75hDVCc4Fa.S7BtEBf9Ng.90Arng.exfil.io,TXT,203
WYS12rU5AY.woALdw2qmP.jzNxNFJ3.data.org,AAAA,248
davis.net,TXT,110
Rvv8tMmjOs.VjD82x2xX8.45BxP5WS.data.org,MX,154
3QVEXW5ZhN.eQGmWsC6f3.mJghY1sXfY.bXJhpwCD.exfil.io,NS,228
4QwMcm2A1v.BqnreuLvLN.NS8tHAjHpU.0SbqLAFo.tunnel.com,TXT,214
bpg4.25m0.xyz,A,238
3nVQPJe0AN.0sXIXFWFzd.Lo.exfil.io,CNAME,158
oInujX6lth.IxF3WrRanv.5.data.org,CNAME,242
3wc3jryj.inkvds7t.54r68c.online,NS,159
WQqygPpsaB.cajKCZ9ly4.YygGEMB6M.data.org,NS,167
crFnnbCd4x.Sej8GLmRRx.Vr.tunnel.com,A,163
lcjrh6iN1f.DG5gPdtOeJ.ALKf.tunnel.com,MX,43
7RPnvvlumN.VwTacfHGmh.N5teuCnatN.TtiB.tunnel.com,A,95
garcia-carlson.com,AAAA,98
black.org,CNAME,124
ez787ukEVL.ZZ5ggbl6K1.zDq.tunnel.com,AAAA,68
gD3N52raOC.QpBWTSL0nM.QLrUU.exfil.io,A,99
pierce-smith.net,AAAA,147
9bAmGIiglx.rtDLoowpAP.qofJ9E1Sm6.DBUoBDkz.data.org,MX,65
cox.com,TXT,80
AGCUEPpS12.QtbxqzRZtd.0TZJ54Hsom.uBD3h.tunnel.com,MX,115
AvNjhzJlBs.xmOW79I4q7.JH.data.org,AAAA,168
2jq.r4p7.1bryz.am97sk.biz,AAAA,31
LMDdopZlYI.UkysBnDEo7.2VVg.tunnel.com,TXT,199
xtwxy.kottlk.0mhuh.xyz,NS,34
5jgLZwSJ8Z.ATjm7JRZww.MGjqEndXUn.exfil.io,TXT,104
REeFTCnWCC.39Gf9gVKRz.xFnz93jnZR.exfil.io,AAAA,62
5vei1dc.vrbx.9gby4.info,AAAA,158
reese.net,NS,92
m0koP1iWxP.10yU931SyD.iF3aFUfiGm.eSBSwOtZy.data.org,CNAME,94
3tgWL2d0pz.rw3D7xa6em.qyA2vbQ3os.data.org,CNAME,95
s8iwq.4u3g7.ewzdv11.online,CNAME,228
IGhAUevBU8.bdRGRWQHQu.PAP2NwD0cD.fX.data.org,AAAA,230
3m53.q1r8adv.afrp1zas.online,MX,117
VAQlB3ayJL.8fospgyodF.46wyK.data.org,TXT,56
fKLzxlAkFi.bG8yy6QgZj.lfQN.data.org,MX,41
ferrell-wolfe.com,NS,110
TuyMbR23mb.1lUxsH3uz1.Uhb8.tunnel.com,CNAME,78
QQcvXU93mS.aCwAC7ZmuC.exfil.io,CNAME,118
rodriguez.com,MX,47
salinas.info,A,130
webb-chavez.org,NS,73
1ebGCqPGaZ.Yr75jC3TEZ.XdvsqvdkJy.5IOCzR.data.org,NS,121
Z5fUMpGyRh.6ts3DWladf.AsDMjG9Txq.auicOE2i.exfil.io,NS,246
gonzales-horton.biz,NS,123
v48wk49h.3m7al.biz,AAAA,114
w6uayO9Wlm.bM8fUBbCkE.AAfc4jXbE3.jN93H3tvU0.data.org,TXT,40
EH3UR0Kgkh.gtYlb8C8dw.2J5v63PkKR.g3Eda8.exfil.io,CNAME,99
henry-lopez.com,NS,46
akv.be3.v13yubc.3afltjbr.online,MX,233
vB3e8Pie6B.nagmQMYzia.2mV0i9.tunnel.com,MX,51
reyes.com,AAAA,65
bQynpS7e4d.y2xDu2TnHD.08h6L.tunnel.com,NS,78
wyp1m.r20w8cil.082.biz,AAAA,209
lambert.com,MX,215
kYAZssW8tn.uVSLiEUYZY.jMM18347iS.xCg895.data.org,NS,242
martinez.net,CNAME,146
3UWr0jm7My.FAJLdif0Bl.mTq.data.org,TXT,190
LJud307Jmb.oNeMwCbKh7.YRQ1k.exfil.io,AAAA,88
6zh5.hbb4e8.xc7jc.info,NS,216
OrLdf6tv39.QBCddXYsyP.RCf9jB9iU.tunnel.com,TXT,100
kof60D5Dw7.GTKLgBbVgr.Axw7.exfil.io,MX,239
brooks-hicks.org,AAAA,164
alcwyz5e.3ddmai.orl8v3.info,MX,217
fitzgerald.com,AAAA,62
nvw9.znt.biz,MX,88
fZOkvwoWIu.OMCNKyt5V8.wVS4jhMnJ0.XVRI4ZB5.tunnel.com,A,31
x136.zchs.iky6lufj.jhyq2m53.biz,MX,195
powell.com,NS,212
P1ltVYfQaI.fpE9sPoiro.p3UPZqNg9N.mnbvmRsI.data.org,CNAME,51
g5mW4KGDQw.C5hlNSIN4l.BQwQTPSa2X.X.tunnel.com,MX,159
X9IxssubPQ.SQifcmjVHx.pA.data.org,AAAA,174
bN6jNuq8kw.hbwLjWEgGB.UxrxvFVNj5.data.org,MX,42
I7cqtd3jgQ.IQSRsYSRia.rakta8C5Il.LAN.tunnel.com,CNAME,216
woc4ucw.tqo8.nfse.online,AAAA,227
olsen-rice.com,TXT,74
qr9h3u.989b.skye5o.kaf.info,CNAME,190
ACGntZEhKo.0tJNd6G89v.w.exfil.io,MX,238
ware.com,CNAME,34
6YQ8U1pQRE.ZxJ3Dyb8TW.vr6MUjl1qy.Sh0y.exfil.io,AAAA,59
x7b.p1n.3w2bxi.biz,TXT,77
baldwin-dixon.biz,TXT,86
ramsey.com,A,67
u3w3.5d44.a7um.1zui6n5.info,TXT,217
jdp.9hri.jev7jh.xyz,CNAME,143
bVec5Is2FN.aql95hTebh.xf1seBeeY1.XMIlQj.tunnel.com,CNAME,247
6gRwheSEB8.QI7VGVvbgA.faO3cd6ZwA.8j9.data.org,TXT,33
o9t0bjnC5O.rfP4q7oGo7.xp9agDQ.data.org,TXT,57
QadQEaJs2t.mdjXV5cALU.tKuBLi6Fj1.wjV31M.exfil.io,MX,45
pIDjevWSrG.fSApGJ3JtA.lnuCmmxwwl.vfq.exfil.io,TXT,100
johnson.biz,MX,205
60eN5yawGy.XKKrjTVF9I.J0qg7.exfil.io,AAAA,105
jR3ywQ5axv.KHwQj93LX5.jgxjL7cZYA.ZXh.exfil.io,A,158
kdRK98GRBd.1RppT5L8Jn.4iW6ARKV7I.1srZ.exfil.io,NS,114
aCTrkik4V1.C7QEBytHdI.eGG9EPn.exfil.io,TXT,106
540vtNlp9w.yiIaKUX8vp.dWcw.tunnel.com,NS,185
davis.com,NS,81
HKJH0ICoNl.xYgJg3AObh.GeoTNK.data.org,MX,55
eSGdFP7jTx.AnQ1gvvdab.XpzYqAFHJS.7qcuVm.exfil.io,CNAME,140
rlu.km9pttkb.biz,NS,127
mcintosh-green.com,MX,201
ugeA3kd3y1.7SQTdUdmBM.dDTPjexBMN.hx4XY5LDD.data.org,A,171
N2v3NEQRTG.BQg7NEOmdG.0R6cIDcDia.FNrJU7Yo.data.org,AAAA,71
anderson-green.com,CNAME,75
murphy.info,AAAA,194
BOnLgIuBCN.NlYuDGi3vg.VffPCXcRay.nG9VuWH.tunnel.com,A,152
SWW8uCjBdc.352cr25qGs.FMparBi8uh.wpSaYRhn2.tunnel.com,MX,43
reed.biz,TXT,240
gzc3mg.zlvsp.xyz,CNAME,236
eycwkFScLw.1ct7ObNICx.Vk0QeIhL3s.tunnel.com,CNAME,108
dks.30lz5fu.7td.8kypwd.biz,A,231
BG9ZL5AStE.RbzehWuObs.tunnel.com,A,45
bDPFLLKLkz.u7hArFZ22G.77lP.exfil.io,NS,155
hjrrZhnttn.R0IYKjegGr.rMLRsJ7FAW.r4ENkUxZ0Y.tunnel.com,AAAA,195
kDeo46zFD0.69HXxqRIs8.v1csKgBSUe.QDA8eni9v.tunnel.com,A,225
IgqLvqmn0Q.uqz3ZXpdsS.dO6U6.exfil.io,CNAME,39
PKOVYuPiqX.6bIew3VXn1.nbm.tunnel.com,AAAA,67
tCx62jKReA.7pcFtzaXtl.rO5QLrq190.MG.exfil.io,NS,223
84RXcPUgIN.Z73W388sqq.OwyZjaAVZm.DbXVyXeJ.exfil.io,CNAME,242
ktjipc.rhhbss.nylkqdn.yv1tngu.biz,A,196
ydfVnruZF6.SPJUAQ9IA5.UT7JlAbeaf.data.org,TXT,86
7erPrOumzW.2GgJUo6glG.dIPbRx.exfil.io,AAAA,69
WsVtyJNT7d.mLJITq5o6f.VnWN8YJAMd.zDfFVc.data.org,TXT,164
fgq4oal.sak2.b815w.2ttmasa7.biz,NS,91
huff.com,CNAME,137
oVf3obP123.sQuevgZ4cF.kF9cngw7jd.e1P.data.org,TXT,73
ojOXLrsCxd.M0400Scoff.3MWhayLE.data.org,AAAA,62
vFQHjN7XX0.bwLGR6iDvc.b6LuLfDbDD.tunnel.com,TXT,182
knight.com,NS,164
a6qw09it.kcvn.w8bjc1z.zn12.xyz,NS,116
1TEyA7iKEs.PYo2PUYp3t.fRupdd75hQ.7X8zT6yOSE.exfil.io,A,135
4iteis.0yu.rfx9kgw.info,CNAME,98
vg1r5y.269.qo1vsup.biz,CNAME,146
u2gkja1b.flpq9y.6grr.info,TXT,59
ZVNetFqrDG.J6N1TjsF1h.pcQf9.tunnel.com,A,135
XpRe2W9MJM.vWwJV6oBKd.2VI9IT336s.uu.exfil.io,A,245
etPjL06Iz5.CQL5cGECKr.en4BX9V2HB.9.tunnel.com,CNAME,164
wilson.com,NS,205
gv41jvbs.1wan3kp.info,A,47
douhg.78kl9kie.xdetkspi.info,TXT,218
WcE2BQ050W.P0f99mSJUu.SkOUt.data.org,A,54
B9aPp9PbZE.Y0QepUL3OR.jw6lHao2kq.izPMCAdsUF.tunnel.com,CNAME,94
HR0VmT1mgl.C4RCPRD9ep.exfil.io,AAAA,159
y8YkeclDcF.8nyAOlC7gR.66pgO.exfil.io,AAAA,136
l5pRtzylM3.vGmeDoSd7d.IVN81nA.tunnel.com,A,91
ZeZMVSq3jt.FMAwW90FJY.s5HUnyqeB3.fkDo.tunnel.com,CNAME,177
0KOcO24rHk.02BHI9Aea0.6nylQ.data.org,NS,142
OrfXOjiAlA.U83a3sXwCI.GW33L.tunnel.com,MX,199
MjvwnVtmu5.e206FxDAPA.b0qhsH9u0t.4lY.data.org,NS,242
uXNl0TjVX8.Y7hekqH6YM.362rgNva.tunnel.com,MX,114
4uip6pKhpN.fxQ9GZ1c7l.SC90riUzpy.N.exfil.io,MX,196
g4nyJGsBUv.xMNC2ifEGZ.42.data.org,TXT,50
l07ci.0wd.6po8z6g.online,AAAA,181
9MoqdfY8Gs.sJakkyaRSr.u4MG0gbeu.tunnel.com,CNAME,116
austin-watkins.com,TXT,159
medina.com,TXT,95
C9mD5feQGM.uvGYeuV6lt.cT62BDFRwA.lu71Q1UK.exfil.io,CNAME,137
tGIYmciWE9.trUu5Pit4k.jnk3tpy.exfil.io,CNAME,48
uaehl.zyvfyn.online,MX,122
CAdoH0cbMS.rmGyDkIjSe.s7z6xcc6I0.UXDBOfBV.data.org,AAAA,125
2lRPsefZcO.MP8dbrPqeo.THXn6ul1Ob.oIpd8RQq5.tunnel.com,MX,117
5zKXmCw8QQ.QZDjPpMQwY.ds5ywgJwp.data.org,CNAME,193
ZbTAXgdmab.1eQcQufMad.DrRJfaS2.data.org,NS,123
3Sljghsfow.h4nW9swvgg.CDEgWtYItU.tunnel.com,NS,63
3djrqfk.z4zgqe.qam4.6sjgj.info,NS,31
zkb8p3.mht0.tiyvtwz.xyz,MX,90
campbell.com,CNAME,121
phelps-rojas.com,NS,119
green-martin.com,A,110
fpft7d7kw5.0GNhoUpdlz.rl.exfil.io,TXT,35
S3vb18leiH.6IIBjCuyAx.4O4.data.org,TXT,93
sk1w0K7wCc.RTrxOSm07A.lQd2TBIzfU.H84LTjP.data.org,TXT,62
3u7ekpio.hfryubl.biz,TXT,120
moore.com,TXT,119
simmons-stevens.info,NS,135
TOX7IFWAdR.lhB4gEpSgq.hgIpS0alhH.t.exfil.io,AAAA,194
wright.com,AAAA,187
lqcb.bzk1m217.rgo.1ycp.xyz,TXT,157
Ub0pQyJxTz.AZkhOgIITN.iERAy1sXFM.tsBP8k.tunnel.com,MX,250
ndwwbqafqV.r2P6MCfdFZ.j.data.org,CNAME,173
ktCpvhOcKc.j7iqVTICjQ.ZcOI6PVs4P.k9hC7new.data.org,A,225
1mj0o.96in4h5.bw8z7vx3.iaupj.biz,CNAME,169
dnd4AyWi7Q.kMvscwh8en.uSkMDCgQ.tunnel.com,MX,130
mx8se.23em5z.zh1qpw.adllkvm.biz,A,116
mccarthy.org,TXT,66
4wgvf.e76q.93erqy5.1zod.xyz,TXT,169
banks.com,TXT,164
d8NOwxXpOE.NH4pTWfVCn.avHBUZ5aSv.H.tunnel.com,CNAME,73
0C1H76werf.URMveu1CQF.29eF6XjFb.exfil.io,CNAME,197
0uSOIh49k7.jtRUqq9iiN.tms.data.org,MX,244
martinez.com,MX,250
k3i.rzveig0.alpu6.jgubk.online,AAAA,208
dc1AIZRJEb.2yAvRAdmh9.3Wi5fR.exfil.io,A,112
yeDSUlln2B.Po10XiTJuJ.j5kIHzd.data.org,NS,209
ME4cteGZDT.uCZBvzJLUd.kOfs.data.org,TXT,193
bYgC9bK9Kz.6pdsvZAk2H.j.data.org,TXT,174
82pv1yc.hre.fozsn1.biz,CNAME,58
yuTFYcUzOV.WEs2iikx2A.26q8kXez.tunnel.com,AAAA,120
perry-gibson.com,AAAA,179
cka36.b77.info,TXT,167
gordon-romero.net,AAAA,184
xqBa12gyrK.3jYvAhqOXb.Pr8XslAERw.oD88GM8D.data.org,AAAA,103
a8Towkc8z9.kNrcT8jf81.fNq.tunnel.com,MX,152
1zKV0OUMge.4dkmKuuvL8.67l3.data.org,CNAME,183
IIb5jCQIX0.dmWxEx2QYJ.xN6.exfil.io,MX,129
VNmDbJc0Kv.xTTF67SXUc.rwmT49kD2C.vOxVUdTOGz.exfil.io,CNAME,121
sullivan.biz,TXT,51
7HlgwWqkLx.YFf4Hvy66X.XXILbaE8jX.X9f.exfil.io,TXT,198
martinez.com,CNAME,221
Z1tPf5AZCb.SAZBgkt7OH.HONdW7nTW.data.org,AAAA,122
hzeDOgeZIW.yYAkyCzJ9l.WPED9LoVoK.LwWpL.exfil.io,A,126
s6wsao.mrpl.wla7.info,CNAME,211
fqEipYy1Fz.gVF2YQ3WPB.OH.data.org,NS,241
robinson.com,A,77
mskt0h65.1n2s.online,AAAA,170
5ff9.r6fbo.ib2o5c5r.biz,CNAME,173
S64o0VHHcz.Y1weHHmUyP.zESdqM6kV.data.org,TXT,158
dffKFkXxK0.zl0jBpbIED.MGVqhp3K1e.m4H.data.org,TXT,187
zASoKy7h5n.XHXl6TxSLu.YrYMeub5DN.E4N.exfil.io,A,125
Ja6kqHxC3r.EYno7nK67c.yuKQrDVB4Q.lMYtwRYQd.tunnel.com,AAAA,173
ABQVoH3qWl.Diso5srmLn.1z3p2dEecD.ajPle4j5MF.data.org,A,48
7snr65vzgi.24Z1nrP9rQ.o7.data.org,NS,101
zvd.b3mf8f6.xc24.7rre.xyz,MX,221
Om6tVMzSvL.E4N3EgIFBU.oZr2llkxHY.2VdiLI.exfil.io,TXT,165
VHjQgQHEvW.ueJOllESvQ.8jHaU.tunnel.com,CNAME,90
4ejm9m.9otxqt1.online,AAAA,44
strong-aguilar.com,AAAA,122
YykwDCWajB.j6bLLKmIj5.qmQbAm.tunnel.com,A,191
edk.2uxuq.opxwqa.z4uc2j3.biz,NS,148
fitzgerald-robinson.com,MX,35
0bPZhGd4g9.lXMQOsFpE1.6.data.org,CNAME,134
clay.info,AAAA,247
4o4zc4a0.y6pxazq5.eu886tq7.biz,CNAME,158
gardner.biz,AAAA,211
c32yRf4W5U.BG47QL3D8o.ypnFcWkUG0.7CDgP0SZr.exfil.io,AAAA,235
AA6EsKRIgv.nknrqVj7Ln.4G65Yoji19.ZNk.exfil.io,AAAA,30
PIqKHbrm2I.p5DnCv616Q.72WgsI.tunnel.com,MX,197
campbell-carter.com,NS,140
west-allen.com,CNAME,76
oXaciUZ4I4.mMmTvyOEqj.xalNRciyy.tunnel.com,CNAME,182
rblDLket5x.V6AtPaU8Ps.jwumTdZB59.jWNv.data.org,NS,118
ib5.av9qh.xyz,AAAA,132
mcintosh-davila.net,A,86
i50f9yjRMJ.ZSsTOljZKa.TRior3CjJg.Bu.tunnel.com,AAAA,90
3YbbDeZiBw.WVNjmFbeor.G.tunnel.com,A,159
moore.info,AAAA,200
5ScEaBg4AK.8ouLF8qFVL.xluJK.data.org,A,49
b56weJfvgz.Bd1fsWCWid.IixrMF.data.org,TXT,204
1ouOSFH6Sv.QK6zd1ooD2.data.org,AAAA,34
le.biz,AAAA,90
Uutm6g74IX.bvkfPXWw8e.RSWv9Z.tunnel.com,TXT,45
l9ilPbhjkk.PscksJq0bf.glcPGq7k03.E2QhfxrNQQ.data.org,CNAME,88
payne-poole.com,NS,96
perez.info,NS,188
qu84ia.xcd7v.xyz,MX,123
xNyQKcAxWZ.0aQ1tuA3GR.Q3ZyxM.tunnel.com,NS,119
JRGeGHTQVS.f7l31zPyyr.vWzedATC1K.b.exfil.io,AAAA,51
lrx8n.45ec6ik.l9aslhpc.biz,CNAME,190
XRxET3q4bB.ykPviYxJ8X.Ipm9cd9.tunnel.com,A,152
qlURfmyKhN.G0SMBtRDUH.Nxa3EPbtb.exfil.io,CNAME,56
Jb9xwDvvF4.JGYuzZT8W0.ViWefr.data.org,NS,65
zHCfKWfaCb.MBLZ7oqlYX.exfil.io,A,185
4fBpoHTwe4.KdnwK4xFBj.Qf.exfil.io,TXT,143
V4MYewgmR9.dOoQBYvU5m.2Gf.tunnel.com,MX,230
3Loo8kKmb8.PHOdupw5Wi.26X.exfil.io,CNAME,168
tGkOotwgid.JowCIsbyuj.RLf7OfdX6Q.HG.exfil.io,NS,70
d58t.sgek37r.xyz,A,82
anthony.org,TXT,139
rhodes-ward.com,TXT,234
s7wlr5.rbw4iy.ugjl23s.info,TXT,168
flores-ramsey.info,MX,92
eep.wn14w.zbk49pub.xyz,NS,227
ufjz7b.6sfy4q.info,AAAA,109
roman-dickerson.info,A,100
b0a8h.dhy9.xyz,CNAME,58
CtMnEOLCUz.fIzLYSEEgy.XrYQLYIeen.oiXl.tunnel.com,AAAA,155
wOov7LZm0g.YZC7GabsIX.nqsjVNAosv.JY94l.data.org,CNAME,44
PaGYlAyH67.Bik2Jn6tss.DQXZzQ84Xc.tunnel.com,MX,49
bean-jenkins.com,A,37
lDwACxXvSj.tDVpMpedUS.BQFszK.data.org,NS,72
LRtW7Xu1da.zAl5txz0M9.HQSx47egPI.oKhxaXRM7W.exfil.io,AAAA,235
pP2CErvE4S.oGn5LeG6eR.RaFoOl25A.data.org,MX,234
auKbknT2Mt.ibWrARR9lX.m3Wq3AcuI4.tunnel.com,AAAA,47
VoNJU7wRCn.Z3GmMQaNyP.2GJZlLea.data.org,TXT,48
g9TkDR5c5u.hpf05KgQhZ.7nJvXLSEcr.dvu.exfil.io,NS,210
aw8um.1w9.unjm.xyz,AAAA,155
EOgb2RyP5V.aN3RtL2bv1.bGwHRyVSMB.UYtZ6682.tunnel.com,NS,154
SvwnOleZu7.7QpY4p6qnv.NeETl.exfil.io,NS,183
l2lvJ5H8IF.nxjzmkC2QZ.6w1Zpq332Q.oDop.data.org,AAAA,238
jackson.com,A,31
qx5zxgz9.bvin.biz,MX,133
sdahn2fr.wk1h1hlm.info,NS,239
macias-lyons.com,A,85
hlluB1ggFE.Xd8qGfDneX.SkdDSvXYRP.ze2.data.org,TXT,98
lvMvTmfdzm.BuyKsLcgpl.iRUZ.tunnel.com,TXT,138
mSU0uJEzRc.PdKiPi3xZb.tunnel.com,A,88
HMtZYYo06Y.6EEzLp1h1O.ywM5FEDZWr.X9EZ.exfil.io,NS,167
plms34V8sS.WHKgi6cp3Y.exfil.io,AAAA,221
odom-hall.com,A,232
rhodes-clark.com,CNAME,229
Fi9FsXSMMJ.jFlBTzweG2.O4.exfil.io,NS,228
kJhWi6wcRA.QIABZy35AD.Dt5fylfEmR.mZw.exfil.io,AAAA,195
9OhOtEBwT6.HqlXrB8XYd.3x5fGvPLEQ.WrASgOKb6.data.org,A,197
vgZqwe7x5z.yAYgH2BSbu.JUuuCeWT0.exfil.io,A,85
fhBV6lkoYQ.rTSSgNhlXV.lr0Ublh8z.data.org,AAAA,126
qbja.3zs1.wvfns5.4nrz51.info,A,230
BRszP2pcQO.0lyU73fX4J.0h71raNNxq.fk0QV3h8.tunnel.com,A,240
q9hf.dnob3.a6cvd.biz,CNAME,195
0rng29.a2n08fy4.10kw61ww.e1j5n.info,AAAA,154
x4KhoLyaw7.jwjXNCOY61.tyRXsSlT3S.HpLAgfC.tunnel.com,A,248
vLMzjn7moi.irD3rC86Wo.jpWb4PWS.data.org,MX,52
sigNicsjfm.vGIMppzKrt.Jn9pbIll.tunnel.com,A,112
collins-patel.com,MX,244
y9SVAAapiE.C7mvetRz0Y.3PC5UeFn4.data.org,CNAME,116
pitts-morgan.net,AAAA,196
3zxlrMUIaq.x73BWkkIWc.exfil.io,A,76
LqILLZLPkc.3GyJBOQx2A.zCMj3VbaVx.4.exfil.io,NS,201
DrWUrXu8NR.po5aV629Me.wSQOj6WVKd.tunnel.com,A,166
396x2nWwh6.B8sTQLAZLB.yd.exfil.io,NS,237
xqNCzFY2Vj.CImmIThp1u.s9mjiMeHQ2.gupZ6PXoJ2.data.org,CNAME,42
williams.com,AAAA,201
XsMA4Wj7bm.fkUJ0mcmYX.URcY9HUrbM.Wh3.exfil.io,MX,57
thomas.com,CNAME,138
mitchell.info,AAAA,45
73BJJg2RXc.gcOHSXcMmE.QyKKp8.tunnel.com,A,150
